Date,Hour,Temperature,Humidity,Wind,Pressure,Precipitation,Condition
10/9/2021,8:13 AM,65,0.97,0,29.46,0,Patches of Fog
10/9/2021,8:53 AM,70,0.90,9,29.46,0,Fair
10/9/2021,9:53 AM,76,0.71,14,29.45,0,Partly Cloudy
10/9/2021,10:53 AM,81,0.56,12,29.44,0,Fair
10/9/2021,11:53 AM,83,0.49,14,29.4,0,Fair
10/9/2021,12:53 PM,85,0.48,13,29.37,0,Fair
10/9/2021,1:53 PM,86,0.44,13,29.33,0,Fair
10/9/2021,2:53 PM,87,0.43,13,29.3,0,Fair
10/9/2021,3:53 PM,86,0.46,12,29.29,0,Fair
10/9/2021,4:53 PM,85,0.48,13,29.28,0,Fair
10/9/2021,5:53 PM,81,0.54,9,29.27,0,Fair
10/9/2021,6:53 PM,76,0.67,8,29.28,0,Fair
10/9/2021,7:53 PM,70,0.81,6,29.29,0,Fair
10/9/2021,8:53 PM,68,0.90,8,29.3,0,Fair
10/9/2021,9:53 PM,71,0.81,10,29.3,0,Fair
10/9/2021,10:53 PM,69,0.87,8,29.31,0,Fair
10/10/2021,11:53 PM,65,0.97,5,29.29,0,Fair
10/10/2021,12:53 AM,66,0.96,6,29.29,0,Fair
10/10/2021,1:24 AM,67,0.97,0,29.28,0,Mostly Cloudy
10/10/2021,1:39 AM,67,1.00,0,29.28,0,Cloudy
10/10/2021,1:53 AM,67,1.00,3,29.28,0,Cloudy
10/10/2021,2:13 AM,68,0.96,5,29.28,0,Cloudy
10/10/2021,2:53 AM,69,0.96,5,29.27,0,Cloudy
10/10/2021,3:53 AM,70,1.00,9,29.25,0,Cloudy
10/10/2021,4:53 AM,71,1.00,9,29.24,0,Cloudy
10/10/2021,5:09 AM,72,0.97,9,29.24,0,Cloudy
10/10/2021,5:53 AM,72,1.00,12,29.23,0,Cloudy
10/10/2021,6:53 AM,74,0.93,12,29.23,0,Cloudy
10/10/2021,7:53 AM,76,0.91,15,29.24,0,Cloudy
10/10/2021,8:53 AM,79,0.82,17,29.24,0,Cloudy
10/10/2021,9:16 AM,80,0.79,14,29.24,0,Cloudy
10/10/2021,9:53 AM,82,0.74,17,29.23,0,Cloudy
10/10/2021,10:53 AM,84,0.65,21,29.22,0,Cloudy / Windy
10/10/2021,11:53 AM,88,0.57,21,29.19,0,Mostly Cloudy / Windy
10/10/2021,12:53 PM,90,0.54,21,29.15,0,Mostly Cloudy / Windy
10/10/2021,1:53 PM,89,0.55,21,29.1,0,Mostly Cloudy / Windy
10/10/2021,2:53 PM,92,0.50,18,29.08,0,Mostly Cloudy
10/10/2021,3:53 PM,89,0.55,20,29.08,0,Mostly Cloudy
10/10/2021,4:53 PM,88,0.59,24,29.08,0,Mostly Cloudy / Windy
10/10/2021,5:53 PM,84,0.67,17,29.08,0,Fair
10/10/2021,6:53 PM,83,0.69,20,29.08,0,Fair
10/10/2021,7:53 PM,81,0.77,12,29.11,0,Mostly Cloudy
10/10/2021,8:07 PM,81,0.77,16,29.13,0,Cloudy
10/10/2021,8:53 PM,80,0.79,14,29.13,0,Cloudy
10/10/2021,9:53 PM,81,0.79,15,29.14,0,Cloudy
10/10/2021,10:53 PM,80,0.81,9,29.18,0,Light Rain
10/11/2021,11:18 PM,66,0.93,12,29.25,0.1,Light Rain with Thunder
10/11/2021,11:53 PM,64,0.87,5,29.24,0.4,Light Rain with Thunder
10/11/2021,12:07 AM,64,0.93,7,29.25,0.2,T-Storm
10/11/2021,12:31 AM,63,0.97,6,29.2,0.4,Light Rain with Thunder
10/11/2021,12:45 AM,63,0.97,9,29.22,0.4,Cloudy
10/11/2021,12:53 AM,63,0.97,10,29.23,0.4,Cloudy
10/11/2021,1:53 AM,63,0.97,6,29.27,0,Cloudy
10/11/2021,2:53 AM,63,0.93,6,29.26,0,Fair
10/11/2021,3:53 AM,62,0.93,0,29.26,0,Fair
10/11/2021,4:53 AM,61,0.97,0,29.28,0,Partly Cloudy
10/11/2021,5:53 AM,62,0.96,5,29.31,0,Partly Cloudy
10/11/2021,6:53 AM,64,0.75,9,29.32,0,Mostly Cloudy
10/11/2021,7:53 AM,66,0.70,6,29.35,0,Mostly Cloudy
10/11/2021,8:53 AM,69,0.61,12,29.36,0,Mostly Cloudy
10/11/2021,9:53 AM,69,0.58,9,29.37,0,Mostly Cloudy
10/11/2021,10:53 AM,74,0.50,10,29.36,0,Fair
10/11/2021,11:53 AM,76,0.45,8,29.34,0,Fair
10/11/2021,12:53 PM,78,0.43,3,29.31,0,Fair
10/11/2021,1:53 PM,81,0.39,3,29.28,0,Fair
10/11/2021,2:53 PM,81,0.39,6,29.26,0,Fair
10/11/2021,3:53 PM,81,0.39,5,29.25,0,Fair
10/11/2021,4:53 PM,81,0.39,5,29.25,0,Fair
10/11/2021,5:53 PM,78,0.45,5,29.25,0,Partly Cloudy
10/11/2021,6:53 PM,75,0.51,5,29.25,0,Fair
10/11/2021,7:53 PM,74,0.53,5,29.26,0,Fair
10/11/2021,8:53 PM,72,0.61,3,29.28,0,Fair
10/11/2021,9:53 PM,69,0.70,5,29.29,0,Fair
10/11/2021,10:53 PM,72,0.64,5,29.28,0,Mostly Cloudy
10/12/2021,11:21 PM,71,0.68,3,29.28,0,Mostly Cloudy
10/12/2021,11:53 PM,71,0.70,0,29.27,0,Cloudy
10/12/2021,12:53 AM,72,0.68,0,29.28,0,Cloudy
10/12/2021,1:53 AM,72,0.71,3,29.27,0,Cloudy
10/12/2021,2:19 AM,72,0.71,5,29.27,0,Cloudy
10/12/2021,2:53 AM,72,0.73,3,29.27,0,Cloudy
10/12/2021,3:53 AM,69,0.90,3,29.28,0,Light Rain
10/12/2021,4:53 AM,70,0.93,3,29.27,0,Light Rain
10/12/2021,5:53 AM,71,0.96,0,29.3,0,Light Rain
10/12/2021,6:45 AM,72,1.00,6,29.29,0,Light Rain
10/12/2021,6:53 AM,72,0.97,6,29.28,0,Light Rain
10/12/2021,7:20 AM,73,1.00,7,29.29,0,Light Rain
10/12/2021,7:53 AM,75,0.96,9,29.29,0,Light Rain
10/12/2021,8:18 AM,75,1.00,5,29.29,0,Light Rain
10/12/2021,8:53 AM,76,1.00,7,29.32,0,Light Rain
10/12/2021,9:43 AM,78,0.96,6,29.33,0,Light Rain
10/12/2021,9:53 AM,78,0.96,6,29.33,0,Light Rain
10/12/2021,10:53 AM,80,0.90,12,29.31,0,Fog
10/12/2021,11:53 AM,84,0.76,13,29.29,0,Cloudy
10/12/2021,12:10 PM,84,0.74,16,29.28,0,Cloudy
10/12/2021,12:53 PM,86,0.67,20,29.24,0,Mostly Cloudy
10/12/2021,1:53 PM,88,0.63,22,29.21,0,Mostly Cloudy / Windy
10/12/2021,2:53 PM,85,0.69,14,29.21,0,Mostly Cloudy
10/12/2021,3:53 PM,84,0.74,15,29.21,0,Light Rain with Thunder
10/12/2021,4:24 PM,83,0.74,13,29.23,0,Cloudy
10/12/2021,4:53 PM,81,0.77,12,29.23,0,Cloudy
10/12/2021,5:53 PM,78,0.84,6,29.23,0,Cloudy
10/12/2021,6:53 PM,78,0.90,3,29.23,0,Light Rain
10/12/2021,7:53 PM,78,0.87,8,29.24,0,Light Rain
10/12/2021,8:53 PM,78,0.90,18,29.23,0,Mostly Cloudy
10/12/2021,9:53 PM,78,0.87,16,29.23,0,Mostly Cloudy
10/12/2021,10:53 PM,78,0.87,15,29.25,0,Cloudy
10/13/2021,11:53 PM,78,0.87,15,29.24,0,Mostly Cloudy
10/13/2021,12:53 AM,78,0.87,17,29.24,0,Cloudy
10/13/2021,1:53 AM,78,0.87,13,29.24,0,Cloudy
10/13/2021,2:53 AM,78,0.87,13,29.23,0,Cloudy
10/13/2021,3:53 AM,78,0.87,14,29.23,0,Cloudy
10/13/2021,4:53 AM,78,0.87,10,29.24,0,Cloudy
10/13/2021,5:53 AM,78,0.87,10,29.25,0,Mostly Cloudy
10/13/2021,6:53 AM,77,0.90,12,29.26,0,Mostly Cloudy
10/13/2021,7:53 AM,79,0.84,14,29.26,0,Mostly Cloudy
10/13/2021,8:53 AM,81,0.79,16,29.28,0,Cloudy
10/13/2021,9:35 AM,83,0.74,17,29.27,0,Mostly Cloudy
10/13/2021,9:53 AM,82,0.74,15,29.27,0,Mostly Cloudy
10/13/2021,10:43 AM,83,0.72,16,29.25,0,Mostly Cloudy
10/13/2021,10:53 AM,84,0.69,14,29.25,0,Mostly Cloudy
10/13/2021,11:53 AM,87,0.63,14,29.22,0,Mostly Cloudy
10/13/2021,12:53 PM,87,0.59,16,29.2,0,Cloudy
10/13/2021,1:53 PM,86,0.61,13,29.19,0,Mostly Cloudy
10/13/2021,2:53 PM,85,0.61,14,29.16,0,Mostly Cloudy
10/13/2021,3:53 PM,86,0.61,10,29.15,0,Mostly Cloudy
10/13/2021,4:53 PM,85,0.63,14,29.15,0,Cloudy
10/13/2021,5:53 PM,83,0.67,10,29.17,0,Cloudy
10/13/2021,6:53 PM,81,0.74,9,29.18,0,Mostly Cloudy
10/13/2021,7:53 PM,81,0.74,9,29.2,0,Mostly Cloudy
10/13/2021,8:53 PM,80,0.76,6,29.23,0,Cloudy
10/13/2021,9:17 PM,71,0.84,20,29.24,0,Cloudy
10/13/2021,9:45 PM,68,0.96,17,29.27,0.1,T-Storm
10/13/2021,9:53 PM,68,0.96,9,29.29,0.2,Heavy T-Storm
10/13/2021,10:08 PM,67,1.00,9,29.28,0.9,Heavy T-Storm
10/13/2021,10:28 PM,67,1.00,13,29.26,1.4,Heavy T-Storm
10/13/2021,10:53 PM,68,1.00,10,29.26,1.7,T-Storm
10/14/2021,11:15 PM,68,0.96,14,29.25,0.5,Heavy T-Storm
10/14/2021,11:43 PM,67,1.00,6,29.25,0.9,T-Storm
10/14/2021,11:53 PM,67,1.00,6,29.26,0.9,T-Storm
10/14/2021,12:42 AM,68,1.00,9,29.24,0.2,T-Storm
10/14/2021,12:53 AM,68,1.00,10,29.24,0.2,T-Storm
10/14/2021,1:16 AM,68,1.00,9,29.24,0,Light Rain
10/14/2021,1:53 AM,68,1.00,7,29.24,0,Cloudy
10/14/2021,2:24 AM,69,1.00,5,29.25,0,Light Rain
10/14/2021,2:35 AM,69,1.00,8,29.25,0.1,Heavy T-Storm
10/14/2021,2:49 AM,70,1.00,7,29.25,0.3,Light Rain with Thunder
10/14/2021,2:53 AM,70,0.97,3,29.25,0.3,Light Rain with Thunder
10/14/2021,3:11 AM,70,0.97,8,29.23,0,Light Rain
10/14/2021,3:19 AM,70,0.97,7,29.23,0,Light Rain
10/14/2021,3:53 AM,70,0.97,8,29.22,0,Mostly Cloudy
10/14/2021,4:41 AM,70,1.00,0,29.22,0,Cloudy
10/14/2021,4:53 AM,70,1.00,6,29.22,0,Cloudy
10/14/2021,5:53 AM,71,0.96,6,29.25,0,Cloudy
10/14/2021,6:19 AM,71,0.96,3,29.26,0,Cloudy
10/14/2021,6:53 AM,71,0.96,0,29.26,0,Cloudy
10/14/2021,7:28 AM,72,0.93,5,29.26,0,Cloudy
10/14/2021,7:53 AM,72,0.97,7,29.27,0,Cloudy
10/14/2021,8:53 AM,73,0.93,6,29.29,0,Cloudy
10/14/2021,9:40 AM,74,0.91,0,29.29,0,Cloudy
10/14/2021,9:53 AM,74,0.91,0,29.29,0,Mostly Cloudy
10/14/2021,10:53 AM,75,0.87,5,29.3,0,Cloudy
10/14/2021,11:53 AM,77,0.82,3,29.28,0,Cloudy
10/14/2021,12:53 PM,75,0.87,9,29.27,0,Cloudy
10/14/2021,1:33 PM,76,0.85,6,29.26,0,Cloudy
10/14/2021,1:53 PM,76,0.85,9,29.26,0,Cloudy
10/14/2021,2:53 PM,79,0.77,7,29.24,0,Mostly Cloudy
10/14/2021,3:53 PM,79,0.77,5,29.23,0,Mostly Cloudy
10/14/2021,4:40 PM,79,0.79,0,29.23,0,Cloudy
10/14/2021,4:53 PM,78,0.79,0,29.23,0,Cloudy
10/14/2021,5:30 PM,79,0.79,0,29.24,0,Partly Cloudy
10/14/2021,5:53 PM,77,0.82,5,29.24,0,Fair
10/14/2021,6:53 PM,72,0.97,0,29.25,0,Fair
10/14/2021,7:53 PM,69,0.96,0,29.26,0,Fair
10/14/2021,8:53 PM,67,1.00,0,29.28,0,Patches of Fog
10/14/2021,9:53 PM,67,1.00,0,29.29,0,Patches of Fog
10/14/2021,10:53 PM,67,1.00,0,29.29,0,Fair
10/15/2021,11:53 PM,65,1.00,3,29.3,0,Fair
10/15/2021,12:24 AM,65,1.00,0,29.29,0,Fair
10/15/2021,12:53 AM,66,1.00,0,29.29,0,Patches of Fog
10/15/2021,1:53 AM,64,1.00,0,29.3,0,Patches of Fog
10/15/2021,2:53 AM,65,1.00,0,29.29,0,Patches of Fog
10/15/2021,3:16 AM,65,1.00,0,29.29,0,Fog
10/15/2021,3:37 AM,66,1.00,0,29.3,0,Mostly Cloudy
10/15/2021,3:53 AM,65,1.00,0,29.3,0,Cloudy
10/15/2021,4:19 AM,66,1.00,0,29.3,0,Partly Cloudy
10/15/2021,4:53 AM,65,1.00,0,29.31,0,Fair
10/15/2021,5:09 AM,64,1.00,0,29.31,0,Patches of Fog
10/15/2021,5:28 AM,68,0.96,0,29.32,0,Patches of Fog
10/15/2021,5:53 AM,68,0.96,0,29.32,0,Patches of Fog
10/15/2021,6:53 AM,69,0.96,0,29.35,0,Cloudy
10/15/2021,7:53 AM,72,0.97,3,29.37,0,Cloudy
10/15/2021,8:16 AM,74,0.93,0,29.38,0,Partly Cloudy
10/15/2021,8:53 AM,76,0.94,0,29.39,0,Mostly Cloudy
10/15/2021,9:53 AM,80,0.81,6,29.41,0,Partly Cloudy
10/15/2021,10:00 AM,80,0.81,7,29.41,0,Mostly Cloudy
10/15/2021,10:23 AM,82,0.76,7,29.41,0,Partly Cloudy
10/15/2021,10:53 AM,85,0.67,5,29.41,0,Partly Cloudy
10/15/2021,11:53 AM,85,0.63,0,29.39,0,Partly Cloudy
10/15/2021,12:53 PM,88,0.55,9,29.37,0,Partly Cloudy
10/15/2021,1:53 PM,87,0.57,6,29.36,0,Mostly Cloudy
10/15/2021,2:53 PM,82,0.45,17,29.39,0,Mostly Cloudy
10/15/2021,3:53 PM,79,0.52,21,29.41,0,Fair / Windy
10/15/2021,4:53 PM,78,0.50,21,29.45,0,Mostly Cloudy / Windy
10/15/2021,5:53 PM,73,0.57,16,29.47,0,Mostly Cloudy
10/15/2021,6:53 PM,72,0.57,13,29.51,0,Mostly Cloudy
10/15/2021,7:53 PM,70,0.59,21,29.53,0,Mostly Cloudy / Windy
10/15/2021,8:53 PM,69,0.53,16,29.56,0,Mostly Cloudy
10/15/2021,9:53 PM,68,0.50,17,29.61,0,Fair
10/15/2021,10:53 PM,66,0.50,17,29.62,0,Mostly Cloudy
10/16/2021,11:53 PM,64,0.52,15,29.63,0,Partly Cloudy
10/16/2021,12:53 AM,63,0.52,16,29.65,0,Mostly Cloudy
10/16/2021,1:53 AM,61,0.54,16,29.65,0,Partly Cloudy
10/16/2021,2:53 AM,61,0.52,16,29.66,0,Fair
10/16/2021,3:53 AM,60,0.53,15,29.67,0,Fair
10/16/2021,4:53 AM,57,0.62,14,29.69,0,Fair
10/16/2021,5:53 AM,57,0.59,10,29.72,0,Fair
10/16/2021,6:53 AM,57,0.62,10,29.74,0,Partly Cloudy
10/16/2021,7:53 AM,60,0.55,12,29.76,0,Fair
10/16/2021,8:53 AM,65,0.47,16,29.78,0,Fair
10/16/2021,9:53 AM,68,0.40,16,29.78,0,Fair
10/16/2021,10:53 AM,69,0.35,16,29.77,0,Fair
10/16/2021,11:53 AM,71,0.31,18,29.76,0,Fair
10/16/2021,12:53 PM,72,0.30,16,29.73,0,Partly Cloudy
10/16/2021,1:53 PM,73,0.29,13,29.7,0,Partly Cloudy
10/16/2021,2:53 PM,74,0.27,12,29.68,0,Partly Cloudy
10/16/2021,3:53 PM,73,0.28,13,29.68,0,Partly Cloudy
10/16/2021,4:53 PM,71,0.28,14,29.67,0,Fair
10/16/2021,5:53 PM,67,0.32,14,29.67,0,Fair
10/16/2021,6:53 PM,57,0.53,8,29.69,0,Partly Cloudy
10/16/2021,7:53 PM,55,0.64,6,29.7,0,Partly Cloudy
10/16/2021,8:53 PM,52,0.77,0,29.71,0,Partly Cloudy
10/16/2021,9:53 PM,50,0.89,0,29.72,0,Partly Cloudy
10/16/2021,10:53 PM,50,0.89,0,29.73,0,Partly Cloudy
10/17/2021,11:53 PM,49,0.90,3,29.72,0,Partly Cloudy
10/17/2021,12:53 AM,50,0.83,5,29.73,0,Fair
10/17/2021,1:53 AM,50,0.80,0,29.73,0,Partly Cloudy
10/17/2021,2:53 AM,46,0.93,0,29.71,0,Partly Cloudy
10/17/2021,3:53 AM,47,0.93,0,29.71,0,Fair
10/17/2021,4:53 AM,47,0.93,3,29.72,0,Fair
10/17/2021,5:53 AM,49,0.86,6,29.73,0,Mostly Cloudy
10/17/2021,6:53 AM,48,0.89,3,29.74,0,Mostly Cloudy
10/17/2021,7:53 AM,56,0.75,0,29.75,0,Mostly Cloudy
10/17/2021,8:53 AM,58,0.62,7,29.76,0,Fair
10/17/2021,9:53 AM,65,0.42,0,29.76,0,Fair
10/17/2021,10:53 AM,68,0.36,6,29.74,0,Partly Cloudy
10/17/2021,11:53 AM,71,0.27,9,29.71,0,Mostly Cloudy
10/17/2021,12:53 PM,71,0.28,5,29.68,0,Mostly Cloudy
10/17/2021,1:53 PM,73,0.28,5,29.64,0,Mostly Cloudy
10/17/2021,2:53 PM,73,0.29,5,29.62,0,Mostly Cloudy
10/17/2021,3:53 PM,73,0.29,0,29.61,0,Mostly Cloudy
10/17/2021,4:53 PM,72,0.30,5,29.6,0,Mostly Cloudy
10/17/2021,5:53 PM,67,0.42,7,29.61,0,Partly Cloudy
10/17/2021,6:53 PM,58,0.65,0,29.61,0,Mostly Cloudy
10/17/2021,7:53 PM,57,0.69,0,29.61,0,Mostly Cloudy
10/17/2021,8:53 PM,54,0.77,0,29.61,0,Mostly Cloudy
10/17/2021,9:53 PM,57,0.67,0,29.61,0,Mostly Cloudy
10/17/2021,10:53 PM,51,0.86,0,29.61,0,Mostly Cloudy
10/18/2021,11:53 PM,50,0.89,0,29.6,0,Mostly Cloudy
10/18/2021,12:53 AM,49,0.90,0,29.58,0,Partly Cloudy
10/18/2021,1:53 AM,48,0.96,0,29.57,0,Fair
10/18/2021,2:53 AM,46,0.93,0,29.55,0,Fair
10/18/2021,3:53 AM,45,0.97,0,29.55,0,Fair
10/18/2021,4:53 AM,45,0.97,0,29.54,0,Fair
10/18/2021,5:53 AM,45,0.97,0,29.56,0,Fair
10/18/2021,6:53 AM,45,0.97,0,29.57,0,Fair
10/18/2021,7:53 AM,53,0.89,0,29.58,0,Fair
10/18/2021,8:53 AM,60,0.67,0,29.59,0,Fair
10/18/2021,9:53 AM,68,0.55,9,29.58,0,Fair
10/18/2021,10:53 AM,70,0.44,9,29.57,0,Fair
10/18/2021,11:53 AM,73,0.39,10,29.55,0,Fair
10/18/2021,12:53 PM,75,0.36,9,29.51,0,Partly Cloudy
10/18/2021,1:53 PM,76,0.36,8,29.48,0,Fair
10/18/2021,2:53 PM,76,0.37,8,29.47,0,Fair
10/18/2021,3:53 PM,77,0.37,8,29.45,0,Fair
10/18/2021,4:53 PM,75,0.40,10,29.45,0,Partly Cloudy
10/18/2021,5:53 PM,70,0.49,7,29.45,0,Mostly Cloudy
10/18/2021,6:53 PM,67,0.59,7,29.45,0,Mostly Cloudy
10/18/2021,7:53 PM,65,0.63,6,29.46,0,Mostly Cloudy
10/18/2021,8:53 PM,64,0.67,8,29.46,0,Mostly Cloudy
10/18/2021,9:53 PM,59,0.81,6,29.48,0,Partly Cloudy
10/18/2021,10:53 PM,57,0.87,5,29.48,0,Partly Cloudy
10/19/2021,11:53 PM,57,0.89,6,29.47,0,Mostly Cloudy
10/19/2021,12:53 AM,57,0.89,3,29.47,0,Partly Cloudy
10/19/2021,1:53 AM,54,0.97,0,29.46,0,Partly Cloudy
10/19/2021,2:53 AM,51,0.96,0,29.45,0,Mostly Cloudy
10/19/2021,3:53 AM,53,0.96,0,29.44,0,Mostly Cloudy
10/19/2021,4:53 AM,53,0.96,0,29.44,0,Mostly Cloudy
10/19/2021,5:53 AM,52,0.97,0,29.45,0,Partly Cloudy
10/19/2021,6:53 AM,53,0.96,0,29.46,0,Patches of Fog
10/19/2021,7:53 AM,60,0.90,0,29.47,0,Partly Cloudy
10/19/2021,8:53 AM,67,0.73,8,29.48,0,Partly Cloudy
10/19/2021,9:53 AM,73,0.64,10,29.49,0,Mostly Cloudy
10/19/2021,10:53 AM,76,0.60,13,29.48,0,Mostly Cloudy
10/19/2021,11:53 AM,78,0.58,9,29.47,0,Mostly Cloudy
10/19/2021,12:53 PM,80,0.52,10,29.43,0,Mostly Cloudy
10/19/2021,1:53 PM,82,0.49,13,29.41,0,Mostly Cloudy
10/19/2021,2:53 PM,82,0.44,10,29.4,0,Mostly Cloudy
10/19/2021,3:53 PM,83,0.44,15,29.39,0,Mostly Cloudy
10/19/2021,4:53 PM,81,0.47,12,29.4,0,Partly Cloudy
10/19/2021,5:53 PM,77,0.54,8,29.41,0,Partly Cloudy
10/19/2021,6:53 PM,74,0.62,8,29.41,0,Mostly Cloudy
10/19/2021,7:53 PM,73,0.66,9,29.43,0,Mostly Cloudy
10/19/2021,8:53 PM,71,0.73,10,29.43,0,Partly Cloudy
10/19/2021,9:53 PM,69,0.81,10,29.46,0,Partly Cloudy
10/19/2021,10:53 PM,67,0.87,9,29.47,0,Partly Cloudy
10/20/2021,11:53 PM,65,0.90,3,29.48,0,Mostly Cloudy
10/20/2021,12:53 AM,62,0.96,3,29.48,0,Fair
10/20/2021,1:28 AM,60,1.00,0,29.48,0,Mostly Cloudy
10/20/2021,1:53 AM,61,0.97,0,29.48,0,Mostly Cloudy
10/20/2021,2:14 AM,62,1.00,0,29.48,0,Mostly Cloudy
10/20/2021,2:53 AM,63,0.97,0,29.48,0,Mostly Cloudy
10/20/2021,3:32 AM,63,1.00,0,29.48,0,Mostly Cloudy
10/20/2021,3:53 AM,62,0.96,0,29.48,0,Partly Cloudy
10/20/2021,4:53 AM,63,1.00,0,29.49,0,Cloudy
10/20/2021,5:53 AM,64,1.00,0,29.51,0,Cloudy
10/20/2021,6:53 AM,65,1.00,0,29.5,0,Cloudy
10/20/2021,7:53 AM,66,0.96,0,29.51,0,Cloudy
10/20/2021,8:53 AM,68,0.93,0,29.54,0,Cloudy
10/20/2021,9:53 AM,71,0.90,0,29.54,0,Partly Cloudy
10/20/2021,10:53 AM,72,0.84,0,29.54,0,Fair
10/20/2021,11:53 AM,71,0.84,0,29.53,0,Cloudy
10/20/2021,12:53 PM,71,0.87,0,29.51,0,Cloudy
10/20/2021,1:53 PM,72,0.84,0,29.49,0,Mostly Cloudy
10/20/2021,2:53 PM,73,0.81,0,29.48,0,Partly Cloudy
10/20/2021,3:53 PM,78,0.64,0,29.47,0,Partly Cloudy
10/20/2021,4:53 PM,77,0.71,3,29.46,0,Partly Cloudy
10/20/2021,5:53 PM,73,0.81,0,29.47,0,Partly Cloudy
10/20/2021,6:53 PM,69,0.90,0,29.48,0,Fair
10/20/2021,7:53 PM,67,0.97,0,29.49,0,Fair
10/20/2021,8:53 PM,65,0.97,0,29.5,0,Fair
10/20/2021,9:53 PM,64,1.00,0,29.51,0,Fair
10/20/2021,10:53 PM,63,1.00,0,29.51,0,Fair
10/21/2021,11:53 PM,62,0.96,0,29.51,0,Fair
10/21/2021,12:53 AM,61,0.97,0,29.5,0,Fair
10/21/2021,1:53 AM,61,1.00,0,29.51,0,Fair
10/21/2021,2:53 AM,62,1.00,0,29.51,0,Fair
10/21/2021,3:53 AM,61,1.00,3,29.51,0,Fair
10/21/2021,4:53 AM,61,1.00,0,29.53,0,Fair
10/21/2021,5:53 AM,60,1.00,0,29.54,0,Fair
10/21/2021,6:53 AM,62,0.96,3,29.55,0,Partly Cloudy
10/21/2021,7:53 AM,67,0.97,0,29.56,0,Partly Cloudy
10/21/2021,8:53 AM,69,0.93,5,29.58,0,Partly Cloudy
10/21/2021,9:53 AM,75,0.76,5,29.58,0,Cloudy
10/21/2021,10:53 AM,82,0.60,5,29.58,0,Mostly Cloudy
10/21/2021,11:53 AM,82,0.56,3,29.56,0,Mostly Cloudy
10/21/2021,12:53 PM,83,0.53,6,29.55,0,Mostly Cloudy
10/21/2021,1:53 PM,84,0.53,6,29.53,0,Mostly Cloudy
10/21/2021,2:53 PM,84,0.51,6,29.52,0,Mostly Cloudy
10/21/2021,3:53 PM,83,0.53,7,29.5,0,Mostly Cloudy
10/21/2021,4:53 PM,83,0.53,6,29.49,0,Fair
10/21/2021,5:53 PM,81,0.56,5,29.49,0,Fair
10/21/2021,6:53 PM,71,0.81,0,29.51,0,Fair
10/21/2021,7:53 PM,69,0.87,0,29.51,0,Fair
10/21/2021,8:53 PM,67,0.93,0,29.51,0,Fair
10/21/2021,9:53 PM,66,0.93,0,29.52,0,Fair
10/21/2021,10:53 PM,65,0.97,0,29.53,0,Partly Cloudy
10/22/2021,11:53 PM,66,0.93,0,29.52,0,Mostly Cloudy
10/22/2021,12:53 AM,67,0.93,0,29.5,0,Mostly Cloudy
10/22/2021,1:53 AM,65,0.93,0,29.49,0,Mostly Cloudy
10/22/2021,2:53 AM,65,0.93,0,29.48,0,Partly Cloudy
10/22/2021,3:53 AM,63,0.97,0,29.48,0,Fair
10/22/2021,4:03 AM,61,0.97,0,29.48,0,Fog
10/22/2021,4:11 AM,63,0.97,0,29.48,0,Fair
10/22/2021,4:53 AM,63,0.93,0,29.48,0,Patches of Fog
10/22/2021,5:53 AM,62,0.96,0,29.49,0,Patches of Fog
10/22/2021,6:53 AM,64,0.93,0,29.49,0,Patches of Fog
10/22/2021,7:53 AM,70,0.87,0,29.51,0,Fair
10/22/2021,8:53 AM,73,0.79,0,29.52,0,Fair
10/22/2021,9:53 AM,77,0.69,0,29.51,0,Partly Cloudy
10/22/2021,10:53 AM,82,0.60,0,29.5,0,Fair
10/22/2021,11:53 AM,81,0.60,7,29.48,0,Partly Cloudy
10/22/2021,12:53 PM,83,0.53,6,29.44,0,Partly Cloudy
10/22/2021,1:53 PM,84,0.49,7,29.41,0,Fair
10/22/2021,2:53 PM,86,0.46,5,29.39,0,Partly Cloudy
10/22/2021,3:53 PM,84,0.51,8,29.38,0,Fair
10/22/2021,4:53 PM,82,0.54,7,29.38,0,Fair
10/22/2021,5:53 PM,78,0.60,5,29.38,0,Fair
10/22/2021,6:53 PM,70,0.78,0,29.38,0,Fair
10/22/2021,7:53 PM,69,0.81,0,29.39,0,Fair
10/22/2021,8:53 PM,68,0.84,5,29.39,0,Fair
10/22/2021,9:53 PM,67,0.87,6,29.39,0,Fair
10/22/2021,10:53 PM,69,0.87,8,29.39,0,Fair
10/23/2021,11:53 PM,70,0.90,7,29.38,0,Partly Cloudy
10/23/2021,12:32 AM,70,0.93,7,29.38,0,Mostly Cloudy
10/23/2021,12:53 AM,70,0.93,6,29.38,0,Cloudy
10/23/2021,1:49 AM,72,0.94,6,29.37,0,Light Drizzle
10/23/2021,1:53 AM,71,0.96,5,29.37,0,Light Drizzle
10/23/2021,2:53 AM,72,0.93,10,29.35,0,Fog
10/23/2021,3:36 AM,73,0.93,7,29.34,0,Cloudy
10/23/2021,3:53 AM,73,0.90,8,29.34,0,Cloudy
10/23/2021,4:53 AM,72,0.93,6,29.34,0,Cloudy
10/23/2021,5:53 AM,72,0.91,5,29.34,0,Cloudy
10/23/2021,6:53 AM,72,0.91,5,29.35,0,Cloudy
10/23/2021,7:52 AM,73,0.90,3,29.37,0,Mostly Cloudy
10/23/2021,8:11 AM,74,0.87,8,29.38,0,Cloudy
